time,obs_id,class,beta_bar,mu,beta_requested,beta_applied,guard_upper_bound,guard_passed,guard_status,d_i,rel_v_norm,ttc,ttc_norm,inv_ttc,cos_delta,rho_i,rho_norm,group_flag,h_ee,h_see,R_base,R_sem
1780837947.115385532,0,adult,0.400000000,0.887040269,0.354816108,0.354816108,0.400000000,1,accept,1.947707357,1.283377722,1.631897305,0.673620539,0.612783658,-0.929985942,0.000000000,0.000000000,0,0.909968635,0.555152527,0.801636660,1.156452768
1780837947.165511370,0,adult,0.400000000,0.880122307,0.352048923,0.352048923,0.400000000,1,accept,1.893915107,1.136577690,1.807745306,0.638450939,0.553175271,-0.921773331,0.000000000,0.000000000,0,0.885049393,0.533000470,0.801636660,1.153685583
1780837947.215301991,0,adult,0.400000000,0.879588094,0.351835237,0.351835237,0.400000000,1,accept,1.858550060,1.136577690,1.785598671,0.642880266,0.560036259,-0.915780269,0.000000000,0.000000000,0,0.851266216,0.499430978,0.801636660,1.153471898
1780837947.265448093,0,adult,0.400000000,0.883594666,0.353437866,0.353437866,0.400000000,1,accept,1.800815460,1.261274827,1.578174813,0.684365037,0.633643365,-0.904699550,0.000000000,0.000000000,0,0.774631989,0.421194123,0.801636660,1.155074526
1780837947.315679789,0,adult,0.400000000,0.882502976,0.353001190,0.353001190,0.400000000,1,accept,1.763333130,1.261274827,1.559551519,0.688089696,0.641209981,-0.896447609,0.000000000,0.000000000,0,0.739622371,0.386621181,0.801636660,1.154637851
1780837947.365361691,0,adult,0.400000000,0.874744924,0.349897970,0.349897970,0.400000000,1,accept,1.714850626,1.115896874,1.737665102,0.652466980,0.575484884,-0.884374387,0.000000000,0.000000000,0,0.719411474,0.369513504,0.801636660,1.151534630
1780837947.415386200,0,adult,0.400000000,0.873407477,0.349362991,0.349362991,0.400000000,1,accept,1.683419619,1.115896874,1.723101555,0.655379689,0.580348847,-0.875502618,0.000000000,0.000000000,0,0.690291634,0.340928643,0.801636660,1.150999651
1780837947.465589046,0,adult,0.400000000,0.876373121,0.350549248,0.350549248,0.400000000,1,accept,1.631989228,1.255157878,1.513771952,0.697245610,0.660601486,-0.858931396,0.000000000,0.000000000,0,0.620555395,0.270006147,0.801636660,1.152185908
1780837947.515577078,0,adult,0.400000000,0.874184239,0.349673696,0.349673696,0.400000000,1,accept,1.599263748,1.255157878,1.504919162,0.699016168,0.664487519,-0.846659068,0.000000000,0.000000000,0,0.591508070,0.241834374,0.801636660,1.151310356
1780837947.565579653,0,adult,0.400000000,0.864957072,0.345982829,0.345982829,0.400000000,1,accept,1.557652671,1.110650152,1.692464508,0.661507098,0.590854340,-0.828655035,0.000000000,0.000000000,0,0.577563083,0.231580254,0.801636660,1.147619489
1780837947.615670681,0,adult,0.400000000,0.862419876,0.344967950,0.344967950,0.400000000,1,accept,1.530984814,1.110650152,1.690089096,0.661982181,0.591684783,-0.815612743,0.000000000,0.000000000,0,0.554281049,0.209313099,0.801636660,1.146604610
1780837947.665725231,0,adult,0.400000000,0.863223821,0.345289528,0.345289528,0.397343586,1,accept,1.488155758,1.252555830,1.501393931,0.699721214,0.666047717,-0.791328196,0.000000000,0.000000000,0,0.497343586,0.152054058,0.801636660,1.146926189
1780837947.715403080,0,adult,0.400000000,0.859442102,0.343776841,0.343776841,0.375926248,1,accept,1.461422527,1.252555830,1.508449500,0.698310100,0.662932369,-0.773477935,0.000000000,0.000000000,0,0.475926248,0.132149408,0.801636660,1.145413501
1780837947.765700102,0,adult,0.400000000,0.847738274,0.339095309,0.339095309,0.369513123,1,accept,1.428033898,1.106046542,1.726767785,0.654646443,0.579116664,-0.747706536,0.000000000,0.000000000,0,0.469513123,0.130417814,0.801636660,1.140731970
1780837947.815298796,0,adult,0.400000000,0.843506325,0.337402530,0.337402530,0.353174834,1,accept,1.406953373,1.106046542,1.744454841,0.651109032,0.573244991,-0.729199851,0.000000000,0.000000000,0,0.453174834,0.115772304,0.801636660,1.139039190
1780837947.865715027,0,adult,0.400000000,0.840051614,0.336020646,0.318150468,0.318150468,0,fallback,1.374941525,1.201395979,1.642747520,0.671450496,0.608736271,-0.696670200,0.000000000,0.000000000,0,0.418150468,0.100000000,0.801636660,1.119787128
1780837947.915353298,0,adult,0.400000000,0.834384875,0.333753950,0.304920512,0.304920512,0,fallback,1.355171161,1.201395979,1.675465128,0.664906974,0.596849187,-0.673244143,0.000000000,0.000000000,0,0.404920512,0.100000000,0.801636660,1.106557172
1780837947.965815067,0,adult,0.400000000,0.822777804,0.329111122,0.294836727,0.294836727,0,fallback,1.329146071,1.142574791,1.824559982,0.635088004,0.548077350,-0.637573017,0.000000000,0.000000000,0,0.394836727,0.100000000,0.801636660,1.096473387
1780837948.015333414,0,adult,0.400000000,0.816211810,0.326484724,0.284758956,0.284758956,0,fallback,1.312508200,1.142574791,1.875726235,0.624854753,0.533126840,-0.612417983,0.000000000,0.000000000,0,0.384758956,0.100000000,0.801636660,1.086395616
1780837948.065836430,0,adult,0.400000000,0.809833157,0.323933263,0.260033110,0.260033110,0,fallback,1.286359393,1.261622396,1.794165362,0.641166928,0.557362226,-0.568290589,0.000000000,0.000000000,0,0.360033110,0.100000000,0.801636660,1.061669770
1780837948.115478992,0,adult,0.400000000,0.801255296,0.320502118,0.252037366,0.252037366,0,fallback,1.269427906,1.261622396,1.872953171,0.625409366,0.533916179,-0.537219456,0.000000000,0.000000000,0,0.352037366,0.100000000,0.801636660,1.053674026
1780837948.165635824,0,adult,0.400000000,0.781054117,0.312421647,0.252037366,0.252284142,0,fallback,1.247936270,1.118896259,2.257930791,0.548413842,0.442883371,-0.493960202,0.000000000,0.000000000,0,0.352284142,0.100246777,0.801636660,1.053674026
1780837948.215475559,0,adult,0.400000000,0.771397776,0.308559110,0.246178219,0.246178219,0,fallback,1.234349005,1.118896259,2.378648808,0.524270238,0.420406744,-0.463786202,0.000000000,0.000000000,0,0.346178219,0.100000000,0.801636660,1.047814879
1780837948.265333414,0,adult,0.400000000,0.746381246,0.298552498,0.246178219,0.246616024,0,fallback,1.217281203,0.980291089,2.938159536,0.412368093,0.340349116,-0.422630161,0.000000000,0.000000000,0,0.346616024,0.100437805,0.801636660,1.047814879
1780837948.315064669,0,adult,0.400000000,0.735198760,0.294079504,0.241924698,0.241924698,0,fallback,1.206577520,0.980291089,3.121826924,0.375634615,0.320325253,-0.394267839,0.000000000,0.000000000,0,0.341924698,0.100000000,0.801636660,1.043561358
1780837948.365597486,0,adult,0.400000000,0.725090358,0.290036143,0.231385846,0.231385846,0,fallback,1.189993750,1.103997146,3.127784815,0.374443037,0.319715089,-0.344619512,0.000000000,0.000000000,0,0.331385846,0.100000000,0.801636660,1.033022506
1780837948.415344715,0,adult,0.400000000,0.708788612,0.283515445,0.229254025,0.229254025,0,fallback,1.179774535,1.103997146,3.442946548,0.311410690,0.290448889,-0.310385045,0.000000000,0.000000000,0,0.329254025,0.100000000,0.801636660,1.030890685
1780837948.465571642,0,adult,0.400000000,0.690332688,0.276133075,0.225450056,0.225450056,0,fallback,1.163180887,1.281627551,3.647657327,0.270468535,0.274148559,-0.248812039,0.000000000,0.000000000,0,0.325450056,0.100000000,0.801636660,1.027086716
1780837948.515206337,0,adult,0.400000000,0.660781073,0.264312429,0.225450056,0.226658855,0,fallback,1.153059216,1.281627551,4.352118443,0.129576311,0.229773158,-0.206723129,0.000000000,0.000000000,0,0.326658855,0.101208800,0.801636660,1.027086716
1780837948.565627575,0,adult,0.400000000,0.629768756,0.251907503,0.225450056,0.228172788,0,fallback,1.140998585,1.142155814,6.711646171,0.000000000,0.148994744,-0.148843782,0.000000000,0.000000000,0,0.328172788,0.102722732,0.801636660,1.027086716
1780837948.615509272,0,adult,0.400000000,0.621895379,0.248758151,0.225450056,0.230187913,0,fallback,1.133823277,1.142155814,9.067708521,0.000000000,0.110281445,-0.109476893,0.000000000,0.000000000,0,0.330187913,0.104737858,0.801636660,1.027086716
1780837948.665376663,0,adult,0.400000000,0.608416266,0.243366506,0.225450056,0.240883878,0,fallback,1.124298602,1.279922953,20.874129805,0.000000000,0.047906189,-0.042081331,0.000000000,0.000000000,0,0.340883878,0.115433823,0.801636660,1.027086716
1780837948.715265036,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.241331711,1,accept,1.119968233,1.136374895,-1.000000000,0.000000000,0.000000000,0.000773821,0.000000000,0.000000000,0,0.341331711,0.101331711,0.801636660,1.041636660
1780837948.765552282,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.250974836,1,accept,1.116071131,1.136374895,-1.000000000,0.000000000,0.000000000,0.061588711,0.000000000,0.000000000,0,0.350974836,0.110974836,0.801636660,1.041636660
1780837948.815533876,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.258870330,1,accept,1.115032933,1.136374895,-1.000000000,0.000000000,0.000000000,0.102249828,0.000000000,0.000000000,0,0.358870330,0.118870330,0.801636660,1.041636660
1780837948.865365982,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.283854997,1,accept,1.116252967,1.263018263,-1.000000000,0.000000000,0.000000000,0.169452993,0.000000000,0.000000000,0,0.383854997,0.143854997,0.801636660,1.041636660
1780837948.915375471,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.297245597,1,accept,1.119230192,1.263018263,-1.000000000,0.000000000,0.000000000,0.213697544,0.000000000,0.000000000,0,0.397245597,0.157245597,0.801636660,1.041636660
1780837948.965318918,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.304581103,1,accept,1.126010977,1.119701444,-1.000000000,0.000000000,0.000000000,0.271477909,0.000000000,0.000000000,0,0.404581103,0.164581103,0.801636660,1.041636660
1780837949.015385151,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.318637664,1,accept,1.132341706,1.119701444,-1.000000000,0.000000000,0.000000000,0.309023451,0.000000000,0.000000000,0,0.418637664,0.178637664,0.801636660,1.041636660
1780837949.065485001,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.359358298,1,accept,1.146529816,1.253622754,-1.000000000,0.000000000,0.000000000,0.369986288,0.000000000,0.000000000,0,0.459358298,0.219358298,0.801636660,1.041636660
1780837949.115475416,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.363044102,1,accept,1.157914422,1.110797834,-1.000000000,0.000000000,0.000000000,0.406809421,0.000000000,0.000000000,0,0.463044102,0.223044102,0.801636660,1.041636660
1780837949.165597677,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.392464068,1,accept,1.177591118,1.110797834,-1.000000000,0.000000000,0.000000000,0.456056960,0.000000000,0.000000000,0,0.492464068,0.252464068,0.801636660,1.041636660
1780837949.215764046,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.192881985,1.110797834,-1.000000000,0.000000000,0.000000000,0.487100425,0.000000000,0.000000000,0,0.513846298,0.273846298,0.801636660,1.041636660
1780837949.265450716,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.222303337,1.254452509,-1.000000000,0.000000000,0.000000000,0.536332439,0.000000000,0.000000000,0,0.571651188,0.331651188,0.801636660,1.041636660
1780837949.315297127,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.244159968,1.254452509,-1.000000000,0.000000000,0.000000000,0.566936755,0.000000000,0.000000000,0,0.600082401,0.360082401,0.801636660,1.041636660
1780837949.365617037,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.275911103,1.112166401,-1.000000000,0.000000000,0.000000000,0.604735572,0.000000000,0.000000000,0,0.619869505,0.379869505,0.801636660,1.041636660
1780837949.415395737,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.298701664,1.112166401,-1.000000000,0.000000000,0.000000000,0.628074908,0.000000000,0.000000000,0,0.647146342,0.407146342,0.801636660,1.041636660
1780837949.465419531,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.340978806,1.285425500,-1.000000000,0.000000000,0.000000000,0.665444680,0.000000000,0.000000000,0,0.722546811,0.482546811,0.801636660,1.041636660
1780837949.515369892,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.370779463,1.285425500,-1.000000000,0.000000000,0.000000000,0.688297965,0.000000000,0.000000000,0,0.757289602,0.517289602,0.801636660,1.041636660
1780837949.565482855,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.412345714,1.140557228,-1.000000000,0.000000000,0.000000000,0.716150228,0.000000000,0.000000000,0,0.782093957,0.542093957,0.801636660,1.041636660
1780837949.615537167,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.441181155,1.140557228,-1.000000000,0.000000000,0.000000000,0.733247517,0.000000000,0.000000000,0,0.814268063,0.574268063,0.801636660,1.041636660
1780837949.665672541,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.491278279,1.277165736,-1.000000000,0.000000000,0.000000000,0.759603256,0.000000000,0.000000000,0,0.891837885,0.651837885,0.801636660,1.041636660
1780837949.715382338,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.525997404,1.277165736,-1.000000000,0.000000000,0.000000000,0.775581075,0.000000000,0.000000000,0,0.929993254,0.689993254,0.801636660,1.041636660
1780837949.765461206,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.573255131,1.131523020,-1.000000000,0.000000000,0.000000000,0.795014198,0.000000000,0.000000000,0,0.956899961,0.716899961,0.801636660,1.041636660
1780837949.815551043,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.607323044,1.253321739,-1.000000000,0.000000000,0.000000000,0.807535053,0.000000000,0.000000000,0,1.014135748,0.774135748,0.801636660,1.041636660
1780837949.865581989,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.662267372,1.253321739,-1.000000000,0.000000000,0.000000000,0.825599146,0.000000000,0.000000000,0,1.072922528,0.832922528,0.801636660,1.041636660
1780837949.915269613,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.699781040,1.253321739,-1.000000000,0.000000000,0.000000000,0.836572584,0.000000000,0.000000000,0,1.112775182,0.872775182,0.801636660,1.041636660
1780837949.965486288,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.750257791,1.107266020,-1.000000000,0.000000000,0.000000000,0.849980638,0.000000000,0.000000000,0,1.140359524,0.900359524,0.801636660,1.041636660
1780837950.015663385,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.784466460,1.107266020,-1.000000000,0.000000000,0.000000000,0.858228034,0.000000000,0.000000000,0,1.176156047,0.936156047,0.801636660,1.041636660
1780837950.065519810,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.843570092,1.254631088,-1.000000000,0.000000000,0.000000000,0.871088313,0.000000000,0.000000000,0,1.264191426,1.024191426,0.801636660,1.041636660
1780837950.115593195,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.883582595,1.254631088,-1.000000000,0.000000000,0.000000000,0.878901867,0.000000000,0.000000000,0,1.305887045,1.065887045,0.801636660,1.041636660
1780837950.165947914,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.937796141,1.112516735,-1.000000000,0.000000000,0.000000000,0.888468329,0.000000000,0.000000000,0,1.336286753,1.096286753,0.801636660,1.041636660
1780837950.215240955,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,1.974516411,1.112516735,-1.000000000,0.000000000,0.000000000,0.894352621,0.000000000,0.000000000,0,1.374154304,1.134154304,0.801636660,1.041636660
1780837950.265721798,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.036863470,1.250971107,-1.000000000,0.000000000,0.000000000,0.903437361,0.000000000,0.000000000,0,1.463802376,1.223802376,0.801636660,1.041636660
1780837950.315659046,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.078907272,1.250971107,-1.000000000,0.000000000,0.000000000,0.909024669,0.000000000,0.000000000,0,1.507059002,1.267059002,0.801636660,1.041636660
1780837950.365715265,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.135525654,1.108645617,-1.000000000,0.000000000,0.000000000,0.915849868,0.000000000,0.000000000,0,1.538653605,1.298653605,0.801636660,1.041636660
1780837950.415654182,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.173539754,1.108645617,-1.000000000,0.000000000,0.000000000,0.920043227,0.000000000,0.000000000,0,1.577490224,1.337490224,0.801636660,1.041636660
1780837950.471060038,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.237402176,1.231239235,-1.000000000,0.000000000,0.000000000,0.926511405,0.000000000,0.000000000,0,1.665657313,1.425657313,0.801636660,1.041636660
1780837950.515460491,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.280196386,1.231239235,-1.000000000,0.000000000,0.000000000,0.930507870,0.000000000,0.000000000,0,1.709315692,1.469315692,0.801636660,1.041636660
1780837950.565356016,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.337348195,1.090586361,-1.000000000,0.000000000,0.000000000,0.935424702,0.000000000,0.000000000,0,1.740913381,1.500913381,0.801636660,1.041636660
1780837950.615695953,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.375848844,1.090586361,-1.000000000,0.000000000,0.000000000,0.938496971,0.000000000,0.000000000,0,1.780013353,1.540013353,0.801636660,1.041636660
1780837950.665675402,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.440736253,1.221689474,-1.000000000,0.000000000,0.000000000,0.943315327,0.000000000,0.000000000,0,1.870817969,1.630817969,0.801636660,1.041636660
1780837950.715276241,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.484140895,1.221689474,-1.000000000,0.000000000,0.000000000,0.946294314,0.000000000,0.000000000,0,1.914868641,1.674868641,0.801636660,1.041636660
1780837950.765441656,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.542011020,1.082324314,-1.000000000,0.000000000,0.000000000,0.949987198,0.000000000,0.000000000,0,1.946844648,1.706844648,0.801636660,1.041636660
1780837950.815276146,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.580766617,1.082324314,-1.000000000,0.000000000,0.000000000,0.952288359,0.000000000,0.000000000,0,1.986049869,1.746049869,0.801636660,1.041636660
1780837950.865730047,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.646715035,1.221566611,-1.000000000,0.000000000,0.000000000,0.955935554,0.000000000,0.000000000,0,2.079519076,1.839519076,0.801636660,1.041636660
1780837950.915680647,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.690856845,1.221566611,-1.000000000,0.000000000,0.000000000,0.958224566,0.000000000,0.000000000,0,2.124161787,1.884161787,0.801636660,1.041636660
1780837950.965611458,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.749648868,1.082998185,-1.000000000,0.000000000,0.000000000,0.961088151,0.000000000,0.000000000,0,2.156788682,1.916788682,0.801636660,1.041636660
1780837951.015591145,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.789103690,1.082998185,-1.000000000,0.000000000,0.000000000,0.962881619,0.000000000,0.000000000,0,2.196596931,1.956596931,0.801636660,1.041636660
1780837951.065717697,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.857808064,1.257216615,-1.000000000,0.000000000,0.000000000,0.965811723,0.000000000,0.000000000,0,2.299703435,2.059703435,0.801636660,1.041636660
1780837951.115396023,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.901126730,1.115654131,-1.000000000,0.000000000,0.000000000,0.967542536,0.000000000,0.000000000,0,2.315888616,2.075888616,0.801636660,1.041636660
1780837951.165565729,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,2.962528411,1.115654131,-1.000000000,0.000000000,0.000000000,0.969807131,0.000000000,0.000000000,0,2.377751316,2.137751316,0.801636660,1.041636660
1780837951.215619802,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.003496638,1.115654131,-1.000000000,0.000000000,0.000000000,0.971236992,0.000000000,0.000000000,0,2.419011167,2.179011167,0.801636660,1.041636660
1780837951.265664339,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.072265372,1.245098692,-1.000000000,0.000000000,0.000000000,0.973466380,0.000000000,0.000000000,0,2.513530823,2.273530823,0.801636660,1.041636660
1780837951.315446854,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.118140446,1.245098692,-1.000000000,0.000000000,0.000000000,0.974854198,0.000000000,0.000000000,0,2.559719816,2.319719816,0.801636660,1.041636660
1780837951.365646601,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.179198999,1.103161782,-1.000000000,0.000000000,0.000000000,0.976609875,0.000000000,0.000000000,0,2.593365546,2.353365546,0.801636660,1.041636660
1780837951.415634155,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.220158924,1.103161782,-1.000000000,0.000000000,0.000000000,0.977712462,0.000000000,0.000000000,0,2.634549500,2.394549500,0.801636660,1.041636660
1780837951.465708256,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.273917673,0.965394504,-1.000000000,0.000000000,0.000000000,0.979082695,0.000000000,0.000000000,0,2.661544041,2.421544041,0.801636660,1.041636660
1780837951.515676498,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.309685820,0.965394504,-1.000000000,0.000000000,0.000000000,0.979954417,0.000000000,0.000000000,0,2.697469113,2.457469113,0.801636660,1.041636660
1780837951.565569639,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.372521748,1.123580060,-1.000000000,0.000000000,0.000000000,0.981391265,0.000000000,0.000000000,0,2.791678506,2.551678506,0.801636660,1.041636660
1780837951.615437746,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.414479196,1.123580060,-1.000000000,0.000000000,0.000000000,0.982296459,0.000000000,0.000000000,0,2.833824016,2.593824016,0.801636660,1.041636660
1780837951.665580988,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.470641912,0.997467568,-1.000000000,0.000000000,0.000000000,0.983433089,0.000000000,0.000000000,0,2.865372089,2.625372089,0.801636660,1.041636660
1780837951.715621710,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.510275334,1.114786822,-1.000000000,0.000000000,0.000000000,0.984194326,0.000000000,0.000000000,0,2.928281036,2.688281036,0.801636660,1.041636660
1780837951.765429497,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.572807190,1.114786822,-1.000000000,0.000000000,0.000000000,0.985330814,0.000000000,0.000000000,0,2.991048152,2.751048152,0.801636660,1.041636660
1780837951.815568447,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.614579742,1.114786822,-1.000000000,0.000000000,0.000000000,0.986056140,0.000000000,0.000000000,0,3.032971066,2.792971066,0.801636660,1.041636660
1780837951.865752459,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.670311498,0.985070055,-1.000000000,0.000000000,0.000000000,0.986964990,0.000000000,0.000000000,0,3.063250827,2.823250827,0.801636660,1.041636660
1780837951.915634155,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.710465049,1.148083300,-1.000000000,0.000000000,0.000000000,0.987584809,0.000000000,0.000000000,0,3.135759531,2.895759531,0.801636660,1.041636660
1780837951.965793133,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.775392536,1.148083300,-1.000000000,0.000000000,0.000000000,0.988529556,0.000000000,0.000000000,0,3.200888963,2.960888963,0.801636660,1.041636660
1780837952.015462875,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.818742261,1.148083300,-1.000000000,0.000000000,0.000000000,0.989122164,0.000000000,0.000000000,0,3.244365510,3.004365510,0.801636660,1.041636660
1780837952.065512419,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.876339605,1.015370188,-1.000000000,0.000000000,0.000000000,0.989861300,0.000000000,0.000000000,0,3.275820099,3.035820099,0.801636660,1.041636660
1780837952.115523338,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.914867373,1.015370188,-1.000000000,0.000000000,0.000000000,0.990325679,0.000000000,0.000000000,0,3.314436607,3.074436607,0.801636660,1.041636660
1780837952.165351152,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,3.978680110,1.121972441,-1.000000000,0.000000000,0.000000000,0.991061008,0.000000000,0.000000000,0,3.399538738,3.159538738,0.801636660,1.041636660
1780837952.215428352,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,4.018832180,0.993572342,-1.000000000,0.000000000,0.000000000,0.991500877,0.000000000,0.000000000,0,3.414300357,3.174300357,0.801636660,1.041636660
1780837952.265534878,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,4.075384740,0.993572342,-1.000000000,0.000000000,0.000000000,0.992090208,0.000000000,0.000000000,0,3.470963572,3.230963572,0.801636660,1.041636660
1780837952.315268278,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,4.113181683,0.993572342,-1.000000000,0.000000000,0.000000000,0.992464620,0.000000000,0.000000000,0,3.508830873,3.268830873,0.801636660,1.041636660
1780837952.366060972,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,4.163055839,0.872325725,-1.000000000,0.000000000,0.000000000,0.992940814,0.000000000,0.000000000,0,3.534702118,3.294702118,0.801636660,1.041636660
1780837952.415688992,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,4.196164471,0.872325725,-1.000000000,0.000000000,0.000000000,0.993241038,0.000000000,0.000000000,0,3.567860677,3.327860677,0.801636660,1.041636660
1780837952.465430737,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,4.251277429,0.965695714,-1.000000000,0.000000000,0.000000000,0.993721632,0.000000000,0.000000000,0,3.641619857,3.401619857,0.801636660,1.041636660
1780837952.515486717,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,4.287968273,0.965695714,-1.000000000,0.000000000,0.000000000,0.994028907,0.000000000,0.000000000,0,3.678367074,3.438367074,0.801636660,1.041636660
1780837952.566299438,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,4.345288652,1.003407827,-1.000000000,0.000000000,0.000000000,0.994490039,0.000000000,0.000000000,0,3.743276500,3.503276500,0.801636660,1.041636660
1780837952.615481615,0,adult,0.400000000,0.600000000,0.240000000,0.240000000,0.400000000,1,accept,4.383628453,1.003407827,-1.000000000,0.000000000,0.000000000,0.994776806,0.000000000,0.000000000,0,3.781670936,3.541670936,0.801636660,1.041636660
