t,x,y,yaw,v,w,cmd_v,cmd_w
1780837941.081546783,-0.001749162,0.000872389,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.101632118,-0.001742667,0.000774922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.121450901,-0.001746316,0.000747879,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.141335487,-0.001812364,0.000729613,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.161375046,-0.001820860,0.000825717,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.181423903,-0.001910675,0.000857719,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.201476574,-0.001966306,0.000772881,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.221503496,-0.002042903,0.000697769,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.241678238,-0.002141734,0.000597782,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.261557341,-0.002165845,0.000653783,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.281573772,-0.002096743,0.000609275,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.301608562,-0.002068586,0.000559027,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.321523666,-0.002008911,0.000575836,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.341536999,-0.001955649,0.000599380,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.361562967,-0.002049189,0.000560518,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.381486177,-0.002119190,0.000657324,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.401706934,-0.002207600,0.000657411,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.421508074,-0.002247045,0.000629357,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.441652775,-0.002250561,0.000666003,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.461492062,-0.002188982,0.000687864,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.481490612,-0.002172916,0.000599477,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.501579285,-0.002240390,0.000663772,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.521506071,-0.002321827,0.000620911,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.541656733,-0.002246149,0.000707936,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.561627626,-0.002249937,0.000634452,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.581551075,-0.002251364,0.000613694,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.601641417,-0.002232463,0.000531372,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.621597528,-0.002299124,0.000618415,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.641597271,-0.002283069,0.000658116,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.661590815,-0.002256385,0.000638017,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.681681871,-0.002309746,0.000602782,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.701555967,-0.002212964,0.000655068,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.721612692,-0.002306641,0.000650546,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.741682768,-0.002318204,0.000711906,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.761760950,-0.002264337,0.000784843,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.781635046,-0.002196771,0.000740030,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.801574707,-0.002140645,0.000690159,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.821421862,-0.002080226,0.000644989,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.841356277,-0.002148595,0.000606590,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.861464262,-0.002171023,0.000646124,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.881449938,-0.002261738,0.000563153,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.901373863,-0.002263485,0.000567915,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.921414137,-0.002306089,0.000572802,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.941577435,-0.002285080,0.000594824,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.961485147,-0.002217581,0.000654766,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837941.981562138,-0.002149753,0.000675455,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.001591444,-0.002091236,0.000744271,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.021735668,-0.002002852,0.000644754,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.041624069,-0.002070001,0.000730479,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.061452389,-0.002129325,0.000747282,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.081611156,-0.002148947,0.000757892,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.101591110,-0.002117516,0.000704795,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.121712446,-0.002118744,0.000675381,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.141547441,-0.002022734,0.000716883,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.161584139,-0.002077079,0.000720117,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.181534529,-0.002015592,0.000730069,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.201508522,-0.002056562,0.000703866,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.221427441,-0.002147899,0.000793416,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.241344213,-0.002155146,0.000747982,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.261336565,-0.002058129,0.000844910,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.281302452,-0.002065460,0.000929411,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.301378727,-0.002010108,0.000894823,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.321429253,-0.002095645,0.000845329,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.341470003,-0.002147839,0.000866012,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.361460447,-0.002209211,0.000838172,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.381519556,-0.002111787,0.000921121,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.401435375,-0.002033017,0.000875484,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.421508074,-0.001999081,0.000955255,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.441420794,-0.002072911,0.000995899,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.461436510,-0.002093082,0.001045062,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.481496811,-0.002186166,0.001136374,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.501367569,-0.002264326,0.001064844,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.521311998,-0.002242200,0.001063221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.541335106,-0.002195396,0.000987817,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.561662912,-0.002173260,0.000940042,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.581361294,-0.002240126,0.000943645,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.601378202,-0.002173702,0.000949651,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.621217012,-0.002102584,0.000967811,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.641296387,-0.002008547,0.000939388,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.661341190,-0.002075539,0.001016510,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.681420326,-0.002144501,0.001079767,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.701433897,-0.002216774,0.001037230,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.721565723,-0.002183852,0.001093888,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.741644859,-0.002234791,0.001183549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.761695147,-0.002306303,0.001167373,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.781559706,-0.002383506,0.001125682,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.801528692,-0.002301939,0.001088417,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.821336985,-0.002321087,0.001051457,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.841490030,-0.002239898,0.001010544,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.861595392,-0.002321459,0.001072843,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.881666660,-0.002270808,0.001165828,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.901546717,-0.002226128,0.001129409,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.921488285,-0.002194451,0.001173333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.941420794,-0.002172577,0.001191097,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1780837942.961451530,-0.002183166,0.001209871,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
