scenario,context_level,method,step,time,robot_x,robot_y,robot_vx,robot_vy,robot_theta,human_x,human_y,human_vx,human_vy,human_type,motion_state,attention_state,ttc,head_on_factor,crowding_factor,distance,clearance,beta_candidate,beta_final,beta_requested,beta_applied,beta_dynamic,beta_cbf,delta_beta,h_standard,h_ee,h_see,h_cbf,slack,controller_type,horizon_steps,predicted_min_h,solver_success,solver_backend,solver_status,solver_iterations,solve_time_ms,active_constraints,min_cbf_value,guard_status,guard_active,u_ref_x,u_ref_y,cmd_vx,cmd_vy,cmd_v,cmd_omega,speed,command_step,path_length,goal_error
local_crowding,context_bl,Standard MPC-CBF,0,0.000,-2.200000,-0.350000,0.000000,0.000000,0.000000,0.150000,-1.100000,-0.060000,0.420000,pedestrian,walking,unknown,10.098536,1.000000,0.375000,2.466779,1.866779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.866779,1.866779,1.866779,1.866779,0.000000,cbf_qp,1,inf,true,osqp,optimal,50,1.404255,0,0.981153,geometric,false,0.750000,0.000000,0.735593,-0.000000,,,0.735593,0.735593,0.073559,4.400000
local_crowding,context_bl,Standard MPC-CBF,1,0.100,-2.126441,-0.350000,0.735593,-0.000000,-0.000000,0.144000,-1.058000,-0.060000,0.420000,pedestrian,walking,unknown,2.010357,1.000000,0.375000,2.378269,1.778269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.778269,1.778269,1.778269,1.778269,0.000000,cbf_qp,1,inf,true,osqp,optimal,50,1.115596,0,0.893715,geometric,false,0.750000,0.000000,0.735593,-0.000000,,,0.735593,0.000000,0.147119,4.326441
local_crowding,context_bl,Standard MPC-CBF,2,0.200,-2.052881,-0.350000,0.735593,-0.000000,-0.000000,0.138000,-1.016000,-0.060000,0.420000,pedestrian,walking,unknown,1.913017,1.000000,0.375000,2.289873,1.689873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.689873,1.689873,1.689873,1.689873,0.000000,cbf_qp,1,inf,true,osqp,optimal,50,1.085666,0,0.806518,geometric,false,0.750000,0.000000,0.735593,-0.000000,,,0.735593,0.000000,0.220678,4.252881
local_crowding,context_bl,Standard MPC-CBF,3,0.300,-1.979322,-0.350000,0.735593,-0.000000,-0.000000,0.132000,-0.974000,-0.060000,0.420000,pedestrian,walking,unknown,1.815858,1.000000,0.375000,2.201603,1.601603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.601603,1.601603,1.601603,1.601603,0.000000,cbf_qp,1,inf,true,osqp,optimal,50,1.062834,0,0.719594,geometric,false,0.750000,0.000000,0.735593,-0.000000,,,0.735593,0.000000,0.294237,4.179322
local_crowding,context_bl,Standard MPC-CBF,4,0.400,-1.905763,-0.350000,0.735593,-0.000000,-0.000000,0.126000,-0.932000,-0.060000,0.420000,pedestrian,walking,unknown,1.718901,1.000000,0.375000,2.113477,1.513477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.513477,1.513477,1.513477,1.513477,0.000000,cbf_qp,1,inf,true,osqp,optimal,50,1.222013,0,0.632986,geometric,false,0.750000,0.000000,0.735593,-0.000000,,,0.735593,0.000000,0.367797,4.105763
local_crowding,context_bl,Standard MPC-CBF,5,0.500,-1.832203,-0.350000,0.735593,-0.000000,-0.000000,0.120000,-0.890000,-0.060000,0.420000,pedestrian,walking,unknown,1.622166,1.000000,0.375000,2.025512,1.425512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.425512,1.425512,1.425512,1.425512,0.000000,cbf_qp,1,inf,true,osqp,optimal,50,1.302498,0,0.546741,geometric,false,0.750000,0.000000,0.735593,-0.000000,,,0.735593,0.000000,0.441356,4.032203
local_crowding,context_bl,Standard MPC-CBF,6,0.600,-1.758644,-0.350000,0.735593,-0.000000,-0.000000,0.114000,-0.848000,-0.060000,0.420000,pedestrian,walking,unknown,1.525678,1.000000,0.375000,1.937731,1.337731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.337731,1.337731,1.337731,1.337731,0.000000,cbf_qp,1,inf,true,osqp,optimal,50,1.362447,0,0.460920,geometric,false,0.750000,0.000000,0.735593,-0.000000,,,0.735593,0.000000,0.514915,3.958644
local_crowding,context_bl,Standard MPC-CBF,7,0.700,-1.685085,-0.350000,0.735593,-0.000000,-0.000000,0.108000,-0.806000,-0.060000,0.420000,pedestrian,walking,unknown,1.429463,1.000000,0.375000,1.850159,1.250159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.250159,1.250159,1.250159,1.250159,0.000000,cbf_qp,1,inf,true,osqp,optimal,50,1.609530,0,0.375593,geometric,false,0.750000,0.000000,0.735593,-0.000000,,,0.735593,0.000000,0.588475,3.885085
local_crowding,context_bl,Standard MPC-CBF,8,0.800,-1.611525,-0.350000,0.735593,-0.000000,-0.000000,0.102000,-0.764000,-0.060000,0.420000,pedestrian,walking,unknown,1.333552,1.000000,0.375000,1.762829,1.162829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.162829,1.162829,1.162829,1.162829,0.000000,cbf_qp,1,inf,true,osqp,optimal,50,1.677503,0,0.290850,geometric,false,0.750000,0.000000,0.735593,-0.000000,,,0.735593,0.000000,0.662034,3.811525
local_crowding,context_bl,Standard MPC-CBF,9,0.900,-1.537966,-0.350000,0.735593,-0.000000,-0.000000,0.096000,-0.722000,-0.060000,0.420000,adult,walking,attentive,1.237981,1.000000,0.375000,1.675777,1.075777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.075777,1.075777,1.075777,1.075777,0.000000,cbf_qp,1,inf,true,osqp,optimal,50,1.219591,0,0.206800,geometric,false,0.750000,0.000000,0.735593,-0.000000,,,0.735593,0.000000,0.735593,3.737966
local_crowding,context_bl,Standard MPC-CBF,10,1.000,-1.464407,-0.350000,0.735593,-0.000000,-0.000000,0.090000,-0.680000,-0.060000,0.420000,adult,walking,attentive,1.142789,1.000000,0.375000,1.589050,0.989050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.989050,0.989050,0.989050,0.989050,0.000000,cbf_qp,1,inf,true,osqp,optimal,50,1.312765,0,0.123580,geometric,false,0.750000,0.000000,0.735593,-0.000000,,,0.735593,0.000000,0.809153,3.664407
