scenario,context_level,method,step,time,robot_x,robot_y,robot_vx,robot_vy,robot_theta,human_x,human_y,human_vx,human_vy,human_type,motion_state,attention_state,ttc,head_on_factor,crowding_factor,distance,clearance,beta_candidate,beta_final,beta_requested,beta_applied,beta_dynamic,beta_cbf,delta_beta,h_standard,h_ee,h_see,h_cbf,slack,controller_type,horizon_steps,predicted_min_h,solver_success,solver_backend,solver_status,solver_iterations,solve_time_ms,active_constraints,min_cbf_value,guard_status,guard_active,u_ref_x,u_ref_y,cmd_vx,cmd_vy,cmd_v,cmd_omega,speed,command_step,path_length,goal_error
head_on,context_bl,Standard MPC-CBF,0,0.000,-2.200000,0.000000,0.000000,0.000000,0.000000,2.000000,0.080000,-0.500000,0.000000,unknown,walking,unknown,7.202830,1.000000,0.000000,4.200762,3.600762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.600762,3.600762,3.600762,3.600762,0.000000,horizon_mpc_secbf,4,3.119031,true,osqp,optimal,50,63.270970,0,2.479948,geometric,false,0.750000,0.000000,0.621017,-0.000000,,,0.621017,0.621017,0.062102,4.400000
head_on,context_bl,Standard MPC-CBF,1,0.100,-2.137898,-0.000000,0.621017,-0.000000,-0.000000,1.950000,0.080000,-0.500000,0.000000,unknown,walking,unknown,3.112664,1.000000,0.000000,4.088681,3.488681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.488681,3.488681,3.488681,3.488681,0.000000,horizon_mpc_secbf,4,2.995501,true,osqp,optimal,50,3.835784,0,2.262814,geometric,false,0.750000,0.000000,0.726101,0.000000,,,0.726101,0.105085,0.134712,4.337898
head_on,context_bl,Standard MPC-CBF,2,0.200,-2.065288,0.000000,0.726101,0.000000,0.000000,1.900000,0.080000,-0.500000,0.000000,unknown,walking,unknown,2.745923,1.000000,0.000000,3.966095,3.366095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.366095,3.366095,3.366095,3.366095,0.000000,horizon_mpc_secbf,4,2.871974,true,osqp,optimal,50,4.786502,0,2.130756,geometric,false,0.750000,-0.000000,0.735590,0.000000,,,0.735590,0.009489,0.208271,4.265288
head_on,context_bl,Standard MPC-CBF,3,0.300,-1.991729,0.000000,0.735590,0.000000,0.000000,1.850000,0.080000,-0.500000,0.000000,unknown,walking,unknown,2.624871,1.000000,0.000000,3.842562,3.242562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.242562,3.242562,3.242562,3.242562,0.000000,horizon_mpc_secbf,4,2.748449,true,osqp,optimal,50,3.935593,0,2.007239,geometric,false,0.750000,-0.000000,0.735591,0.000000,,,0.735591,0.000001,0.281830,4.191729
head_on,context_bl,Standard MPC-CBF,4,0.400,-1.918170,0.000000,0.735591,0.000000,0.000000,1.800000,0.080000,-0.500000,0.000000,unknown,walking,unknown,2.524906,1.000000,0.000000,3.719031,3.119031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.119031,3.119031,3.119031,3.119031,0.000000,horizon_mpc_secbf,4,2.624927,true,osqp,optimal,50,5.557677,0,1.883725,geometric,false,0.750000,-0.000000,0.735591,0.000000,,,0.735591,0.000000,0.355389,4.118170
head_on,context_bl,Standard MPC-CBF,5,0.500,-1.844611,0.000000,0.735591,0.000000,0.000000,1.750000,0.080000,-0.500000,0.000000,unknown,walking,unknown,2.424946,1.000000,0.000000,3.595501,2.995501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.995501,2.995501,2.995501,2.995501,0.000000,horizon_mpc_secbf,4,2.501407,true,osqp,optimal,50,3.678525,0,1.760216,geometric,false,0.750000,-0.000000,0.735591,0.000000,,,0.735591,0.000000,0.428948,4.044611
head_on,context_bl,Standard MPC-CBF,6,0.600,-1.771052,0.000000,0.735591,0.000000,0.000000,1.700000,0.080000,-0.500000,0.000000,unknown,walking,unknown,2.324989,1.000000,0.000000,3.471974,2.871974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.871974,2.871974,2.871974,2.871974,0.000000,horizon_mpc_secbf,4,2.377891,true,osqp,optimal,50,7.291175,0,1.636710,geometric,false,0.750000,-0.000000,0.735591,0.000000,,,0.735591,0.000000,0.502507,3.971052
head_on,context_bl,Standard MPC-CBF,7,0.700,-1.697493,0.000000,0.735591,0.000000,0.000000,1.650000,0.080000,-0.500000,0.000000,unknown,walking,unknown,2.225034,1.000000,0.000000,3.348448,2.748448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.748448,2.748448,2.748448,2.748448,0.000000,horizon_mpc_secbf,4,2.254378,true,osqp,optimal,50,3.557604,0,1.513210,geometric,false,0.750000,-0.000000,0.735591,0.000000,,,0.735591,0.000000,0.576066,3.897493
head_on,context_bl,Standard MPC-CBF,8,0.800,-1.623934,0.000000,0.735591,0.000000,0.000000,1.600000,0.080000,-0.500000,0.000000,unknown,walking,unknown,2.125083,1.000000,0.000000,3.224926,2.624926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.624926,2.624926,2.624926,2.624926,0.000000,horizon_mpc_secbf,4,2.130870,true,osqp,optimal,50,3.595156,0,1.389715,geometric,false,0.750000,-0.000000,0.735591,0.000000,,,0.735591,0.000000,0.649626,3.823934
head_on,context_bl,Standard MPC-CBF,9,0.900,-1.550374,0.000000,0.735591,0.000000,0.000000,1.550000,0.080000,-0.500000,0.000000,unknown,walking,unknown,2.025135,1.000000,0.000000,3.101406,2.501406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.501406,2.501406,2.501406,2.501406,0.000000,horizon_mpc_secbf,4,2.007366,true,osqp,optimal,50,3.362926,0,1.266226,geometric,false,0.750000,-0.000000,0.735591,0.000000,,,0.735591,0.000000,0.723185,3.750374
head_on,context_bl,Standard MPC-CBF,10,1.000,-1.476815,0.000000,0.735591,0.000000,0.000000,1.500000,0.080000,-0.500000,0.000000,unknown,walking,unknown,1.925190,1.000000,0.000000,2.977890,2.377890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.377890,2.377890,2.377890,2.377890,0.000000,horizon_mpc_secbf,4,1.883868,true,osqp,optimal,50,4.930689,0,1.142745,geometric,false,0.750000,-0.000000,0.735591,0.000000,,,0.735591,0.000000,0.796744,3.676815
head_on,context_bl,Standard MPC-CBF,11,1.100,-1.403256,0.000000,0.735591,0.000000,0.000000,1.450000,0.080000,-0.500000,0.000000,adult,walking,attentive,1.825250,1.000000,0.000000,2.854377,2.254377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.254377,2.254377,2.254377,2.254377,0.000000,horizon_mpc_secbf,4,1.760376,true,osqp,optimal,50,3.570689,0,1.019271,geometric,false,0.750000,-0.000000,0.735591,0.000000,,,0.735591,0.000000,0.870303,3.603256
head_on,context_bl,Standard MPC-CBF,12,1.200,-1.329697,0.000000,0.735591,0.000000,0.000000,1.400000,0.080000,-0.500000,0.000000,adult,walking,attentive,1.725315,1.000000,0.000000,2.730869,2.130869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.130869,2.130869,2.130869,2.130869,0.000000,horizon_mpc_secbf,4,1.636892,true,osqp,optimal,50,3.652946,0,0.895808,geometric,false,0.750000,-0.000000,0.735591,0.000000,,,0.735591,0.000000,0.943862,3.529697
head_on,context_bl,Standard MPC-CBF,13,1.300,-1.256138,0.000000,0.735591,0.000000,0.000000,1.350000,0.080000,-0.500000,0.000000,adult,walking,attentive,1.625384,1.000000,0.000000,2.607365,2.007365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.007365,2.007365,2.007365,2.007365,0.000000,horizon_mpc_secbf,4,1.513417,true,osqp,optimal,50,3.519847,0,0.772356,geometric,false,0.750000,-0.000000,0.735591,0.000000,,,0.735591,0.000000,1.017421,3.456138
head_on,context_bl,Standard MPC-CBF,14,1.400,-1.182579,0.000000,0.735591,0.000000,0.000000,1.300000,0.080000,-0.500000,0.000000,adult,walking,attentive,1.525460,1.000000,0.000000,2.483867,1.883867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.883867,1.883867,1.883867,1.883867,0.000000,horizon_mpc_secbf,4,1.389952,true,osqp,optimal,50,5.214674,0,0.648917,geometric,false,0.750000,-0.000000,0.735591,0.000000,,,0.735591,0.000000,1.090980,3.382579
head_on,context_bl,Standard MPC-CBF,15,1.500,-1.109020,0.000000,0.735591,0.000000,0.000000,1.250000,0.080000,-0.500000,0.000000,adult,walking,attentive,1.425542,1.000000,0.000000,2.360376,1.760376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.760376,1.760376,1.760376,1.760376,0.000000,horizon_mpc_secbf,4,1.266499,true,osqp,optimal,50,4.058174,0,0.525494,geometric,false,0.750000,-0.000000,0.735591,0.000000,,,0.735591,0.000000,1.164540,3.309020
head_on,context_bl,Standard MPC-CBF,16,1.600,-1.035460,0.000000,0.735591,0.000000,0.000000,1.200000,0.080000,-0.500000,0.000000,adult,walking,attentive,1.325632,1.000000,0.000000,2.236891,1.636891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.636891,1.636891,1.636891,1.636891,0.000000,horizon_mpc_secbf,4,1.143142,true,osqp,optimal,50,4.530145,0,0.402093,geometric,false,0.750000,-0.000000,0.735591,-0.000071,,,0.735591,0.000071,1.238099,3.235460
head_on,context_bl,Standard MPC-CBF,17,1.700,-0.961901,-0.000007,0.735591,-0.000071,-0.000096,1.150000,0.080000,-0.500000,0.000000,adult,walking,attentive,1.225733,1.000000,0.000000,2.113416,1.513416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.513416,1.513416,1.513416,1.513416,0.000000,horizon_mpc_secbf,4,1.019995,true,osqp,optimal,50,14.848029,0,0.278732,geometric,false,0.750000,0.000002,0.735591,-0.000566,,,0.735592,0.000495,1.311658,3.161901
head_on,context_bl,Standard MPC-CBF,18,1.800,-0.888342,-0.000064,0.735591,-0.000566,-0.000769,1.100000,0.080000,-0.500000,0.000000,adult,walking,attentive,1.125862,1.000000,0.000000,1.989953,1.389953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.389953,1.389953,1.389953,1.389953,0.000000,horizon_mpc_secbf,4,0.897143,true,osqp,optimal,50,16.503248,0,0.155501,geometric,false,0.750000,0.000015,0.735591,-0.003427,,,0.735599,0.002861,1.385218,3.088342
head_on,context_bl,Standard MPC-CBF,19,1.900,-0.814783,-0.000406,0.735591,-0.003427,-0.004658,1.050000,0.080000,-0.500000,0.000000,adult,walking,attentive,1.026103,1.000000,0.000000,1.866516,1.266516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.266516,1.266516,1.266516,1.266516,0.000000,horizon_mpc_secbf,4,0.774720,true,osqp,optimal,50,4.318167,0,0.032925,geometric,false,0.750000,0.000101,0.735592,-0.019815,,,0.735858,0.016389,1.458804,3.014783
head_on,context_bl,Standard MPC-CBF,20,2.000,-0.741224,-0.002388,0.735592,-0.019815,-0.026932,1.000000,0.080000,-0.500000,0.000000,adult,walking,attentive,0.926941,1.000000,0.000000,1.743172,1.143172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.143172,1.143172,1.143172,1.143172,0.000000,horizon_mpc_secbf,4,0.652996,true,osqp,optimal,50,19.482870,0,-0.088655,geometric,false,0.750000,0.000609,0.735592,-0.050433,,,0.737318,0.030618,1.532535,2.941225
head_on,context_bl,Standard MPC-CBF,21,2.100,-0.667665,-0.007431,0.735592,-0.050433,-0.068454,0.950000,0.080000,-0.500000,0.000000,adult,walking,attentive,0.828569,1.000000,0.000000,1.620026,1.020026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.020026,1.020026,1.020026,1.020026,0.000000,horizon_mpc_secbf,4,0.533314,true,osqp,optimal,50,3.539719,0,-0.209315,geometric,false,0.749997,0.001944,0.735592,-0.082467,,,0.740201,0.032033,1.606556,2.867674
head_on,context_bl,Standard MPC-CBF,22,2.200,-0.594106,-0.015678,0.735592,-0.082467,-0.111643,0.900000,0.080000,-0.500000,0.000000,adult,walking,attentive,0.730712,1.000000,0.000000,1.497166,0.897166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.897166,0.897166,0.897166,0.897166,0.000000,horizon_mpc_secbf,4,0.415982,true,osqp,optimal,50,17.414406,0,-0.328650,geometric,false,0.749988,0.004208,0.735590,-0.113435,,,0.744285,0.030968,1.680984,2.794149
head_on,context_bl,Standard MPC-CBF,23,2.300,-0.520546,-0.027021,0.735590,-0.113435,-0.153004,0.850000,0.080000,-0.500000,0.000000,adult,walking,attentive,0.633453,1.000000,0.000000,1.374719,0.774719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.774719,0.774719,0.774719,0.774719,0.000000,horizon_mpc_secbf,4,0.301418,true,osqp,optimal,50,2.816504,0,-0.444735,geometric,false,0.749963,0.007449,0.734299,-0.142570,,,0.748011,0.029163,1.755785,2.720681
head_on,context_bl,Standard MPC-CBF,24,2.400,-0.447117,-0.041278,0.734299,-0.142570,-0.191771,0.800000,0.080000,-0.500000,0.000000,adult,walking,attentive,0.537579,1.000000,0.000000,1.253000,0.653000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.653000,0.653000,0.653000,0.653000,0.000000,horizon_mpc_secbf,4,0.190515,true,osqp,optimal,50,2.628693,0,-0.551180,geometric,false,0.749909,0.011694,0.726276,-0.168801,,,0.745634,0.027431,1.830349,2.647438
head_on,context_bl,Standard MPC-CBF,25,2.500,-0.374489,-0.058158,0.726276,-0.168801,-0.228365,0.750000,0.080000,-0.500000,0.000000,adult,walking,attentive,0.445405,1.000000,0.000000,1.132945,0.532945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.532945,0.532945,0.532945,0.532945,0.000000,horizon_mpc_secbf,4,0.084686,true,osqp,optimal,50,3.524953,0,-0.650963,geometric,false,0.749809,0.016938,0.716460,-0.192498,,,0.741870,0.025650,1.904536,2.575146
head_on,context_bl,Standard MPC-CBF,26,2.600,-0.302843,-0.077408,0.716460,-0.192498,-0.262481,0.700000,0.080000,-0.500000,0.000000,adult,walking,attentive,0.354230,1.000000,0.000000,1.015121,0.415121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.415121,0.415121,0.415121,0.415121,0.000045,horizon_mpc_secbf,4,-0.000049,true,osqp,optimal,25,3.383685,0,-0.716987,geometric,false,0.749642,0.023185,0.682802,-0.234373,,,0.721907,0.053725,1.976726,2.504040
head_on,context_bl,Standard MPC-CBF,27,2.700,-0.234563,-0.100845,0.682802,-0.234373,-0.330651,0.650000,0.080000,-0.500000,0.000000,adult,walking,attentive,0.272384,1.000000,0.000000,0.902860,0.302860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302860,0.302860,0.302860,0.302860,0.000264,horizon_mpc_secbf,4,-0.000260,true,osqp,optimal,25,3.425746,0,-0.630239,geometric,false,0.749357,0.031040,0.527794,-0.367453,,,0.643108,0.204299,2.041037,2.436650
head_on,context_bl,Standard MPC-CBF,28,2.800,-0.181783,-0.137591,0.527794,-0.367453,-0.608175,0.600000,0.080000,-0.500000,0.000000,adult,walking,attentive,0.237205,1.000000,0.000000,0.811499,0.211499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.211499,0.211499,0.211499,0.211499,0.000386,horizon_mpc_secbf,4,-0.000387,true,osqp,optimal,25,3.557813,0,-0.577228,geometric,false,0.748752,0.043254,0.459745,-0.505298,,,0.683148,0.153726,2.109352,2.385754
head_on,context_bl,Standard MPC-CBF,29,2.900,-0.135809,-0.188121,0.459745,-0.505298,-0.832566,0.550000,0.080000,-0.500000,0.000000,adult,walking,attentive,0.192087,1.000000,0.000000,0.736358,0.136358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.136358,0.136358,0.136358,0.136358,0.000448,horizon_mpc_secbf,4,0.000278,true,osqp,optimal,400,4.323407,0,-0.538258,geometric,false,0.747579,0.060208,0.454021,-0.586259,,,0.741508,0.081163,2.183503,2.343372
head_on,context_bl,Standard MPC-CBF,30,3.000,-0.090407,-0.246746,0.454021,-0.586259,-0.911837,0.500000,0.080000,-0.500000,0.000000,adult,walking,attentive,0.135777,1.000000,0.000000,0.674791,0.074791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074791,0.074791,0.074791,0.074791,0.000310,horizon_mpc_secbf,4,0.000131,true,osqp,optimal,100,3.715027,0,-0.444116,geometric,false,0.745685,0.080333,0.430752,-0.609522,,,0.746368,0.032903,2.258139,2.303659
